tornadoNumber,year,month,day,fullDate,time,timeZone,state,stateFIPS,stateNumber,fScale,injuries,fatalities,propertyLoss,cropLoss,startLat,startLon,endLat,endLon,lengthMiles,widthYards,numberOfStates,stateTrack,tornadoSegment,countyFirst,countySecond,countyThird,countyFourth,estFscale
608,1990,6,6,6/6/1990,19:10:00,3,CO,8,14,3,0,0,3,0,39.13,-103.88,39.27,-103.83,7,500,1,1,1,Elbert,0,0,0,0
866,1990,7,9,7/9/1990,18:30:00,3,CO,8,41,0,0,0,0,0,39.18,-104.03,0,0,0.1,10,1,1,1,Elbert,0,0,0,0
411,1991,5,2,5/2/1991,15:30:00,3,CO,8,1,0,0,0,0,0,39.13,-103.87,0,0,0.2,10,1,1,1,Elbert,0,0,0,0
412,1991,5,2,5/2/1991,15:45:00,3,CO,8,2,1,0,0,0,0,39.2,-103.78,0,0,1,27,1,1,1,Elbert,0,0,0,0
638,1991,5,22,5/22/1991,18:54:00,3,CO,8,17,0,0,0,0,0,39.17,-103.98,0,0,0.2,10,1,1,1,Elbert,0,0,0,0
641,1991,5,22,5/22/1991,19:21:00,3,CO,8,20,0,0,0,0,0,39.17,-103.88,0,0,0.2,10,1,1,1,Elbert,0,0,0,0
643,1991,5,22,5/22/1991,19:30:00,3,CO,8,22,0,0,0,0,0,39.15,-104.03,0,0,0.2,10,1,1,1,Elbert,0,0,0,0
900,1991,6,21,6/21/1991,17:20:00,3,CO,8,54,0,0,0,0,0,39.27,-104.6,0,0,0.1,10,1,1,1,Elbert,0,0,0,0
901,1991,6,21,6/21/1991,17:22:00,3,CO,8,55,0,0,0,0,0,39.33,-104.6,0,0,0.1,10,1,1,1,Elbert,0,0,0,0
904,1991,6,21,6/21/1991,18:05:00,3,CO,8,56,0,0,0,0,0,39.33,-104.48,0,0,0.1,10,1,1,1,Elbert,0,0,0,0
594,1992,6,21,6/21/1992,16:40:00,3,CO,8,48,0,0,0,0,0,39.55,-104.22,0,0,0.1,10,1,1,1,Elbert,0,0,0,0
597,1992,6,21,6/21/1992,17:53:00,3,CO,8,51,0,0,0,0,0,39.53,-104.03,0,0,0.1,10,1,1,1,Elbert,0,0,0,0
936,1992,8,17,8/17/1992,17:27:00,3,CO,8,74,0,0,0,0,0,39.02,-104.03,0,0,0.1,10,1,1,1,Elbert,0,0,0,0
991,1994,10,5,10/5/1994,18:03:00,3,CO,8,42,0,0,0,0,0,39.4,-103.88,0,0,1,23,1,1,1,Elbert,0,0,0,0
918,1995,7,19,7/19/1995,18:40:00,3,CO,8,43,0,0,0,0,0,39.47,-104.25,0,0,0.1,10,1,1,1,Elbert,0,0,0,0
548,1996,7,23,7/23/1996,17:24:00,3,CO,8,49,0,0,0,0,0,39.13,-103.98,39.13,-103.98,0.1,50,1,1,1,Elbert,0,0,0,0
345,1997,6,13,6/13/1997,18:30:00,3,CO,8,12,0,0,0,0,0,39.12,-104.05,39.07,-104.12,5,100,1,1,1,Elbert,0,0,0,0
861,1997,6,13,6/13/1997,20:35:00,3,CO,8,13,0,0,0,0,0,38.93,-103.82,38.93,-103.82,0.1,50,1,1,1,Elbert,0,0,0,0
899,1997,7,28,7/28/1997,19:55:00,3,CO,8,29,0,0,0,0,0,38.9,-103.87,38.9,-103.87,0.1,50,1,1,1,Elbert,0,0,0,0
1147,1998,6,21,6/21/1998,15:08:00,3,CO,8,14,0,0,0,0,0,39.52,-104.37,39.52,-104.37,0.1,30,1,1,1,Elbert,0,0,0,0
952,2001,6,20,6/20/2001,20:10:00,3,CO,8,39,0,0,0,0,0,39.48,-104.47,39.48,-104.47,0.1,150,1,1,1,Elbert,0,0,0,0
416,2001,7,1,7/1/2001,18:35:00,3,CO,8,32,0,0,0,0,0,39.23,-104.62,39.23,-104.62,0.1,25,1,1,1,Elbert,0,0,0,0
751,2002,6,3,6/3/2002,14:05:00,3,CO,8,3,0,0,0,0,0,39.35,-103.93,39.35,-103.93,0.1,50,1,1,1,Elbert,0,0,0,0
306,2002,9,12,9/12/2002,16:55:00,3,CO,8,25,0,0,0,0,0,39.23,-104.57,39.23,-104.57,0.1,50,1,1,1,Elbert,0,0,0,0
1310,2003,6,6,6/6/2003,19:13:00,3,CO,8,22,0,0,0,0,0,39.35,-103.9,39.35,-103.9,0.1,50,1,1,1,Elbert,0,0,0,0
1116,2004,5,10,5/10/2004,18:33:00,3,CO,8,3,1,0,0,0,0,39.05,-104.13,39.3,-104.15,9,200,1,1,1,Elbert,0,0,0,0
1117,2004,5,10,5/10/2004,18:44:00,3,CO,8,4,0,0,0,0,0,39.22,-104.07,39.25,-104.08,2,50,1,1,1,Elbert,0,0,0,0
1118,2004,5,10,5/10/2004,19:04:00,3,CO,8,5,2,0,0,0,0,39.3,-104.03,39.37,-104.08,6,150,1,1,1,Elbert,0,0,0,0
1119,2004,5,10,5/10/2004,19:49:00,3,CO,8,6,0,0,0,0,0,39.42,-103.95,39.4,-103.95,0.1,50,1,1,1,Elbert,0,0,0,0
1120,2004,5,10,5/10/2004,19:59:00,3,CO,8,7,0,0,0,0,0,39.42,-103.92,39.53,-103.72,12,500,1,1,1,Elbert,0,0,0,0
1121,2004,5,10,5/10/2004,20:21:00,3,CO,8,8,0,0,0,0,0,39.38,-103.92,39.42,-103.8,4,150,1,1,1,Elbert,0,0,0,0
1122,2004,5,10,5/10/2004,20:38:00,3,CO,8,9,0,0,0,0,0,39.38,-103.95,39.45,-103.77,3,150,1,1,1,Elbert,0,0,0,0
1222,2004,6,15,6/15/2004,14:54:00,3,CO,8,28,1,0,0,0,0,39.5,-104.52,39.5,-104.52,0.5,75,1,1,1,Elbert,0,0,0,0
1554,2004,8,9,8/9/2004,17:21:00,3,CO,8,59,0,0,0,0,0,39.37,-104.03,39.37,-104.03,0.1,50,1,1,1,Elbert,0,0,0,0
1555,2004,8,9,8/9/2004,17:34:00,3,CO,8,60,0,0,0,0,0,39.47,-104.1,39.47,-104.1,0.1,50,1,1,1,Elbert,0,0,0,0
1556,2004,8,9,8/9/2004,17:38:00,3,CO,8,61,0,0,0,0,0,39.47,-104.03,39.47,-104.03,0.1,50,1,1,1,Elbert,0,0,0,0
1557,2004,8,9,8/9/2004,18:40:00,3,CO,8,62,0,0,0,0,0,39.32,-104.03,39.32,-104.03,0.2,100,1,1,1,Elbert,0,0,0,0
1558,2004,8,9,8/9/2004,18:55:00,3,CO,8,63,0,0,0,0,0,39.18,-104.05,39.18,-104.05,0.1,50,1,1,1,Elbert,0,0,0,0
951,2005,6,2,6/2/2005,16:38:00,3,CO,8,16,0,0,0,0,0,39.35,-104.47,39.35,-104.47,0.1,50,1,1,1,Elbert,0,0,0,0
950,2005,6,2,6/2/2005,16:48:00,3,CO,8,17,0,0,0,0,0,39.47,-104.32,39.47,-104.32,0.1,50,1,1,1,Elbert,0,0,0,0
680,2006,6,22,6/22/2006,13:32:00,3,CO,8,7,1,0,0,0,0,39.17,-104.6,39.17,-104.6,0.1,100,1,1,1,Elbert,0,0,0,0
681,2006,6,22,6/22/2006,14:45:00,3,CO,8,8,0,0,0,0,0,39.18,-104.57,39.18,-104.57,0.1,50,1,1,1,Elbert,0,0,0,0
682,2006,6,22,6/22/2006,15:20:00,3,CO,8,9,0,0,0,0,0,38.9,-103.82,38.9,-103.82,0.1,50,1,1,1,Elbert,0,0,0,0
717,2006,7,4,7/4/2006,20:21:00,3,CO,8,13,0,0,0,0,0,39.52,-104.7,39.52,-104.7,0.1,50,1,1,1,Elbert,0,0,0,0
646,2007,5,29,5/29/2007,15:27:00,3,CO,8,34,0,0,0,0,0,39.21,-104.17,39.21,-104.17,0.1,100,1,1,1,Elbert,0,0,0,0
647,2007,5,29,5/29/2007,16:00:00,3,CO,8,35,0,0,0,0,0,39.27,-103.76,39.27,-103.76,0.1,50,1,1,1,Elbert,0,0,0,0
887,2007,8,15,8/15/2007,15:15:00,3,CO,8,54,0,0,0,0,0,39.31,-104.41,39.31,-104.41,0.1,440,1,1,1,Elbert,0,0,0,0
1459,2008,8,24,8/24/2008,17:30:00,3,CO,8,0,0,0,0,0.005,0,39.55,-104.6,39.55,-104.59,0.43,75,1,1,1,Elbert,0,0,0,0
1461,2008,8,24,8/24/2008,17:33:00,3,CO,8,0,0,0,0,0,0,39.49,-104.6,0,0,0.1,50,1,1,1,Elbert,0,0,0,0
622,2009,6,7,6/7/2009,14:27:00,3,CO,8,0,1,0,0,0.075,0,39.55,-104.48,39.55,-104.48,0.2,50,1,1,1,Elbert,0,0,0,0
623,2009,6,7,6/7/2009,14:43:00,3,CO,8,0,0,0,0,0,0,39.54,-104.04,39.54,-104.04,0.1,150,1,1,1,Elbert,0,0,0,0
695,2009,6,15,6/15/2009,13:35:00,3,CO,8,0,2,0,0,0.1,0,39.2385,-104.637,39.193,-104.605,4,440,1,1,1,Elbert,0,0,0,0
696,2009,6,15,6/15/2009,14:04:00,3,CO,8,0,0,0,0,0.075,0,39.1594,-104.536,39.1594,-104.536,0.1,50,1,1,1,Elbert,0,0,0,0
697,2009,6,15,6/15/2009,14:10:00,3,CO,8,0,0,0,0,0,0,39.1443,-104.5,39.1443,-104.5,0.1,50,1,1,1,Elbert,0,0,0,0
811,2009,6,23,6/23/2009,16:58:00,3,CO,8,0,0,0,0,0,0,39.17,-103.89,39.17,-103.89,0.1,50,1,1,1,Elbert,0,0,0,0
881,2009,7,11,7/11/2009,17:35:00,3,CO,8,0,0,0,0,0,0,38.88,-103.8,38.88,-103.8,0.1,50,1,1,1,Elbert,0,0,0,0
948,2009,7,29,7/29/2009,17:28:00,3,CO,8,0,0,0,0,0.075,0,39.19,-103.78,39.19,-103.78,0.25,75,1,1,1,Elbert,0,0,0,0
1077,2009,8,17,8/17/2009,18:22:00,3,CO,8,0,0,0,0,0,0,39,-104,39,-104,0.1,50,1,1,1,Elbert,0,0,0,0
95,2010,4,22,4/22/2010,15:28:00,3,CO,8,16,0,0,0,0,0,39.52,-104.16,39.52,-104.16,0.1,50,1,1,1,Elbert,0,0,0,0
595,2010,6,8,6/8/2010,20:29:00,3,CO,8,51,0,0,0,0,0,39.261,-104.129,39.261,-104.129,0.1,50,1,1,1,Elbert,0,0,0,0
605,2010,6,11,6/11/2010,17:27:00,3,CO,8,56,0,0,0,0,0,39.13,-103.93,39.13,-103.93,0.1,50,1,1,1,Elbert,0,0,0,0
1024,2010,8,16,8/16/2010,14:16:00,3,CO,8,69,0,0,0,0,0,39.44,-103.99,39.44,-103.99,0.1,50,1,1,1,Elbert,0,0,0,0
319474,2011,7,12,7/12/2011,19:24:00,3,CO,8,17,0,0,0,0,0,39.37,-104.08,39.37,-104.08,0.1,50,1,1,1,Elbert,0,0,0,0
319477,2011,7,12,7/12/2011,20:11:00,3,CO,8,18,0,0,0,0,0,39.22,-104.45,39.22,-104.45,0.1,50,1,1,1,Elbert,0,0,0,0
387765,2012,6,6,6/6/2012,19:30:00,3,CO,8,0,0,0,0,0,0,39.29,-104.63,39.29,-104.63,0.1,50,1,1,1,Elbert,0,0,0,0
387767,2012,6,6,6/6/2012,19:44:00,3,CO,8,0,0,0,0,0,0,39.47,-104.62,39.47,-104.62,0.1,50,1,1,1,Elbert,0,0,0,0
387768,2012,6,6,6/6/2012,20:51:00,3,CO,8,0,0,0,0,0,0,39.51,-104.6,39.51,-104.6,0.1,50,1,1,1,Elbert,0,0,0,0
387824,2012,6,7,6/7/2012,18:18:00,3,CO,8,0,0,0,0,0,0,39.35,-104.11,39.35,-104.11,0.1,50,1,1,1,Elbert,0,0,0,0
387851,2012,6,7,6/7/2012,18:45:00,3,CO,8,0,2,0,0,0.05,0,39.1996,-104.2,39.0986,-104.263,7.49,880,1,1,1,Elbert,41,0,0,0
525509,2014,6,8,6/8/2014,13:43:00,3,CO,8,0,0,0,0,0,0,39.55,-104.32,39.55,-104.32,0.1,50,1,1,1,Elbert,0,0,0,0
570215,2015,5,9,5/9/2015,16:30:00,3,CO,8,0,0,0,0,0,0,39.04,-103.95,39.04,-103.95,0.1,50,1,1,1,Elbert,0,0,0,0
570216,2015,5,9,5/9/2015,16:40:00,3,CO,8,0,0,0,0,0,0,39.22,-103.84,39.22,-103.84,0.1,50,1,1,1,Elbert,0,0,0,0
590625,2015,6,4,6/4/2015,16:38:00,3,CO,8,0,0,0,0,0,0,39.2012,-104.292,39.2003,-104.291,0.08,25,1,1,1,Elbert,0,0,0,0
590626,2015,6,4,6/4/2015,17:12:00,3,CO,8,0,0,0,0,0,0,39.1779,-104.126,39.1702,-104.125,0.53,100,1,1,1,Elbert,0,0,0,0
590627,2015,6,4,6/4/2015,17:20:00,3,CO,8,0,0,0,0,0,0,39.1635,-104.124,39.1584,-104.124,0.35,50,1,1,1,Elbert,0,0,0,0
590628,2015,6,4,6/4/2015,17:30:00,3,CO,8,0,1,0,0,0.002,0,39.1526,-104.125,39.124,-104.127,2,400,1,1,1,Elbert,41,0,0,0
590632,2015,6,4,6/4/2015,17:38:00,3,CO,8,0,0,0,0,0,0,39.1421,-104.065,39.1421,-104.066,0.04,50,1,1,1,Elbert,0,0,0,0
590634,2015,6,4,6/4/2015,17:54:00,3,CO,8,0,1,0,0,0,0,39.094,-104.051,39.094,-104.054,0.22,100,1,1,1,Elbert,41,0,0,0
590636,2015,6,4,6/4/2015,18:05:00,3,CO,8,0,0,0,0,0,0,39.0662,-104.029,39.0655,-104.041,0.61,100,1,1,1,Elbert,0,0,0,0
592087,2015,6,4,6/4/2015,18:15:00,3,CO,8,0,0,0,0,0,0,39.0441,-104.043,39.03,-104.038,1.01,100,1,1,1,Elbert,0,0,0,0
590642,2015,6,4,6/4/2015,18:17:00,3,CO,8,0,0,0,0,0,0,39.0584,-104.043,39.0311,-104.031,2,300,1,1,1,Elbert,0,0,0,0
590647,2015,6,4,6/4/2015,18:21:00,3,CO,8,0,0,0,0,0,0,39.0403,-104.021,39.0009,-103.998,2.98,300,1,1,1,Elbert,0,0,0,0
590651,2015,6,4,6/4/2015,18:26:00,3,CO,8,0,0,0,0,0,0,39.0275,-104.022,39.0055,-104.011,1.62,200,1,1,1,Elbert,0,0,0,0
590652,2015,6,4,6/4/2015,18:32:00,3,CO,8,0,0,0,0,0,0,39.0268,-104.008,39.0226,-104.006,0.32,100,1,1,1,Elbert,0,0,0,0
590654,2015,6,4,6/4/2015,18:34:00,3,CO,8,0,0,0,0,0,0,39.0244,-104.002,39.0143,-103.996,0.77,200,1,1,1,Elbert,0,0,0,0
590658,2015,6,4,6/4/2015,18:36:00,3,CO,8,0,0,0,0,0,0,38.9841,-103.991,38.9652,-103.985,1.33,100,1,1,1,Elbert,0,0,0,0
590659,2015,6,4,6/4/2015,18:41:00,3,CO,8,0,0,0,0,0,0,38.9671,-103.98,38.9826,-103.984,1.09,100,1,1,1,Elbert,0,0,0,0
590664,2015,6,4,6/4/2015,19:10:00,3,CO,8,0,0,0,0,0,0,38.9342,-103.992,38.919,-103.99,1.06,200,1,1,1,Elbert,0,0,0,0
572892,2015,6,5,6/5/2015,13:13:00,3,CO,8,0,1,0,0,0,0,39.5304,-104.642,39.539,-104.642,0.59,50,1,1,1,Elbert,0,0,0,0
593120,2015,8,17,8/17/2015,15:12:00,3,CO,8,0,0,0,0,0,0,39.29,-104.53,39.29,-104.53,0.01,50,1,1,1,Elbert,0,0,0,0
139,1951,6,14,6/14/1951,21:00:00,3,CO,8,6,1,0,0,3,0,39,-104.25,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
323,1953,7,2,7/2/1953,14:25:00,3,CO,8,7,0,0,0,1,0,39.12,-103.87,0,0,0.1,10,1,1,1,El Paso,0,0,0,1
708,1957,8,5,8/5/1957,17:00:00,3,CO,8,24,1,0,0,2,0,39.12,-104.9,0,0,0.1,10,1,1,1,El Paso,0,0,0,1
333,1962,6,3,6/3/1962,16:30:00,3,CO,8,8,1,0,0,2,0,38.97,-104.87,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
530,1962,7,18,7/18/1962,16:30:00,3,CO,8,21,0,0,0,0,0,38.98,-104.38,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
563,1965,6,14,6/14/1965,20:24:00,3,CO,8,14,1,1,0,4,0,38.8,-104.7,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
572,1965,6,17,6/17/1965,13:26:00,3,CO,8,17,1,0,0,3,0,38.63,-104.67,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
573,1965,6,17,6/17/1965,16:00:00,3,CO,8,18,1,0,0,3,0,38.6,-104.67,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
327,1967,5,28,5/28/1967,17:20:00,3,CO,8,1,0,0,0,0,0,38.82,-104.37,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
339,1972,5,28,5/28/1972,17:00:00,3,CO,8,3,1,0,0,2,0,39.12,-104.6,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
362,1975,5,12,5/12/1975,15:15:00,3,CO,8,4,1,0,0,0,0,38.83,-104.3,0,0,0.3,100,1,1,1,El Paso,0,0,0,0
123,1977,4,11,4/11/1977,13:57:00,3,CO,8,4,2,0,0,5,0,38.67,-104.82,0,0,1,100,1,1,1,El Paso,0,0,0,0
408,1977,6,1,6/1/1977,18:35:00,3,CO,8,13,1,0,0,0,0,38.83,-104.72,0,0,2,20,1,1,1,El Paso,0,0,0,0
441,1977,6,13,6/13/1977,17:00:00,3,CO,8,16,3,0,0,0,0,38.93,-105.02,38.92,-104.92,4.9,100,1,1,1,El Paso,0,0,0,0
442,1977,6,13,6/13/1977,17:05:00,3,CO,8,17,2,0,0,0,0,39.25,-105.92,0,0,1,50,1,1,1,El Paso,0,0,0,0
443,1977,6,13,6/13/1977,17:30:00,3,CO,8,18,2,2,0,5,0,39,-105,0,0,1,50,1,1,1,El Paso,0,0,0,0
444,1977,6,13,6/13/1977,17:30:00,3,CO,8,19,0,0,0,0,0,39.17,-104.67,0,0,0.5,20,1,1,1,El Paso,0,0,0,0
445,1977,6,13,6/13/1977,17:40:00,3,CO,8,20,2,0,0,5,0,39.08,-104.82,0,0,1,50,1,1,1,El Paso,0,0,0,0
675,1977,8,10,8/10/1977,15:05:00,3,CO,8,28,1,0,0,0,0,39.13,-104.58,0,0,1,60,1,1,1,El Paso,0,0,0,0
396,1979,6,24,6/24/1979,13:30:00,3,CO,8,9,3,1,0,5,0,38.85,-104.92,38.83,-104.83,4.3,50,1,1,1,El Paso,0,0,0,0
532,1979,7,18,7/18/1979,16:00:00,3,CO,8,32,0,0,0,0,0,38.9,-104.72,0,0,0.5,27,1,1,1,El Paso,0,0,0,0
563,1979,7,27,7/27/1979,16:40:00,3,CO,8,35,0,0,0,0,0,38.92,-104.17,0,0,1,27,1,1,1,El Paso,0,0,0,0
579,1979,7,29,7/29/1979,17:00:00,3,CO,8,37,0,0,0,2,0,38.82,-104.57,0,0,0.5,27,1,1,1,El Paso,0,0,0,0
642,1981,7,27,7/27/1981,11:50:00,3,CO,8,21,0,0,0,0,0,38.85,-104.67,0,0,0.5,30,1,1,1,El Paso,0,0,0,0
658,1981,8,2,8/2/1981,23:44:00,3,CO,8,22,0,0,0,0,0,38.85,-104.67,0,0,0.5,17,1,1,1,El Paso,0,0,0,0
858,1982,8,10,8/10/1982,11:15:00,3,CO,8,55,1,0,0,1,0,39.08,-104.82,0,0,1,60,1,1,1,El Paso,0,0,0,0
542,1984,6,10,6/10/1984,20:10:00,3,CO,8,21,1,0,0,0,0,39.03,-104.3,0,0,2,50,1,1,1,El Paso,0,0,0,0
375,1985,6,3,6/3/1985,19:15:00,3,CO,8,10,1,0,0,0,0,38.83,-104.38,0,0,0.5,50,1,1,1,El Paso,0,0,0,0
393,1985,6,9,6/9/1985,16:30:00,3,CO,8,12,1,0,0,4,0,40.15,-102.8,0,0,2,50,1,1,1,El Paso,0,0,0,0
611,1990,6,6,6/6/1990,21:47:00,3,CO,8,17,0,0,0,0,0,38.7,-104.63,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
612,1990,6,6,6/6/1990,22:05:00,3,CO,8,18,0,0,0,0,0,39.03,-104.4,0,0,0.2,10,1,1,1,El Paso,0,0,0,0
613,1990,6,6,6/6/1990,23:30:00,3,CO,8,19,2,2,0,5,0,38.83,-104.07,0,0,2,100,1,1,1,El Paso,0,0,0,0
614,1990,6,7,6/7/1990,0:55:00,3,CO,8,20,0,0,0,0,0,38.72,-104.08,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
661,1990,6,9,6/9/1990,17:27:00,3,CO,8,23,0,0,0,0,0,39.02,-104.57,0,0,0.2,30,1,1,1,El Paso,0,0,0,0
668,1990,6,9,6/9/1990,18:05:00,3,CO,8,29,0,0,0,0,0,38.72,-104.67,38.92,-104.32,20,50,1,1,1,El Paso,0,0,0,0
666,1990,6,9,6/9/1990,18:58:00,3,CO,8,27,0,0,0,3,0,38.7,-104.65,0,0,0.1,13,1,1,1,El Paso,0,0,0,0
867,1990,7,9,7/9/1990,18:30:00,3,CO,8,42,0,0,0,0,0,39.02,-104.3,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
904,1990,7,20,7/20/1990,14:05:00,3,CO,8,48,0,0,0,0,0,38.93,-104.42,39.03,-104.47,4,23,1,1,1,El Paso,0,0,0,0
906,1990,7,20,7/20/1990,15:05:00,3,CO,8,49,0,0,0,0,0,39.13,-104.25,0,0,1,13,1,1,1,El Paso,0,0,0,0
907,1990,7,20,7/20/1990,15:05:00,3,CO,8,50,0,0,0,0,0,39.03,-104.47,0,0,0.1,13,1,1,1,El Paso,0,0,0,0
908,1990,7,20,7/20/1990,16:05:00,3,CO,8,51,0,0,0,0,0,39.03,-104.4,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
639,1991,5,22,5/22/1991,18:55:00,3,CO,8,18,0,0,0,0,0,38.93,-104.52,0,0,0.2,10,1,1,1,El Paso,0,0,0,0
640,1991,5,22,5/22/1991,19:20:00,3,CO,8,19,0,0,0,0,0,38.98,-104.55,0,0,0.2,10,1,1,1,El Paso,0,0,0,0
642,1991,5,22,5/22/1991,19:24:00,3,CO,8,21,0,0,0,0,0,39.03,-104.3,0,0,0.2,10,1,1,1,El Paso,0,0,0,0
644,1991,5,22,5/22/1991,19:36:00,3,CO,8,23,0,0,0,0,0,39.07,-104.15,39.1,-104.12,3,50,1,1,1,El Paso,0,0,0,0
645,1991,5,22,5/22/1991,19:50:00,3,CO,8,24,0,0,0,0,0,39,-104.38,0,0,0.2,10,1,1,1,El Paso,0,0,0,0
907,1991,6,21,6/21/1991,18:50:00,3,CO,8,57,0,0,0,0,0,39.12,-104.3,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
909,1991,6,21,6/21/1991,19:16:00,3,CO,8,58,0,0,0,0,0,39.03,-104.3,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
910,1991,6,21,6/21/1991,19:17:00,3,CO,8,59,0,0,0,0,0,39.03,-104.47,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
912,1991,6,21,6/21/1991,19:45:00,3,CO,8,60,0,0,0,0,0,39.03,-104.2,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
913,1991,6,21,6/21/1991,20:16:00,3,CO,8,61,0,0,0,0,0,39.1,-104.22,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
914,1991,6,21,6/21/1991,20:16:00,3,CO,8,62,0,0,0,0,0,39.1,-104.22,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
915,1991,6,21,6/21/1991,20:21:00,3,CO,8,63,0,0,0,0,0,38.9,-104.12,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
576,1992,6,20,6/20/1992,16:56:00,3,CO,8,34,0,0,0,0,0,39,-104.97,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
577,1992,6,20,6/20/1992,17:30:00,3,CO,8,35,0,0,0,0,0,38.83,-104.82,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
578,1992,6,20,6/20/1992,17:31:00,3,CO,8,36,0,0,0,0,0,38.7,-104.72,0,0,1,50,1,1,1,El Paso,0,0,0,0
622,1992,6,24,6/24/1992,19:27:00,3,CO,8,53,0,0,0,0,0,38.68,-104.7,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
628,1992,6,26,6/26/1992,13:51:00,3,CO,8,55,0,0,0,0,0,39.12,-104.92,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
669,1992,6,29,6/29/1992,16:36:00,3,CO,8,63,1,0,0,0,0,39.13,-104.98,39.12,-104.82,3,100,1,1,1,El Paso,0,0,0,0
735,1992,7,8,7/8/1992,17:38:00,3,CO,8,67,0,0,0,0,0,38.53,-104.08,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
157,1994,4,25,4/25/1994,14:03:00,3,CO,8,1,0,0,0,0,0,38.73,-104.72,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
158,1994,4,25,4/25/1994,14:19:00,3,CO,8,2,0,0,0,0,0,38.67,-104.58,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
802,1995,6,22,6/22/1995,16:40:00,3,CO,8,34,1,0,0,5,0,38.95,-104.58,0,0,2,50,1,1,1,El Paso,0,0,0,0
1008,1995,8,4,8/4/1995,14:18:00,3,CO,8,46,0,0,0,0,0,38.83,-104.82,0,0,0.1,10,1,1,1,El Paso,0,0,0,0
552,1998,7,3,7/3/1998,15:37:00,3,CO,8,19,0,0,0,0,0,38.87,-104.73,38.87,-104.73,0.1,50,1,1,1,El Paso,0,0,0,0
213,2000,5,25,5/25/2000,16:40:00,3,CO,8,30,0,0,0,0.01,0,38.83,-104.08,38.83,-104.08,0.5,30,1,1,1,El Paso,0,0,0,0
998,2000,7,20,7/20/2000,13:58:00,3,CO,8,45,0,0,0,0,0,38.87,-104.72,38.87,-104.72,0.1,20,1,1,1,El Paso,0,0,0,0
837,2001,5,28,5/28/2001,19:25:00,3,CO,8,35,2,4,0,8,0,38.82,-104.38,38.83,-104.38,0.5,200,1,1,1,El Paso,0,0,0,0
841,2001,5,28,5/28/2001,19:25:00,3,CO,8,34,1,4,0,0.02,0,38.82,-104.4,38.82,-104.4,0.1,50,1,1,1,El Paso,0,0,0,0
842,2001,5,28,5/28/2001,19:28:00,3,CO,8,37,2,5,0,0.1,0,38.83,-104.4,38.83,-104.4,0.3,30,1,1,1,El Paso,0,0,0,0
843,2001,5,28,5/28/2001,20:30:00,3,CO,8,40,0,0,0,0,0,38.78,-104.32,38.78,-104.32,0.1,25,1,1,1,El Paso,0,0,0,0
839,2001,5,28,5/28/2001,20:35:00,3,CO,8,43,0,0,0,0,0,38.73,-104.08,38.73,-104.08,0.1,50,1,1,1,El Paso,0,0,0,0
840,2001,5,28,5/28/2001,21:25:00,3,CO,8,46,0,0,0,0,0,39,-104.43,39,-104.43,0.1,50,1,1,1,El Paso,0,0,0,0
846,2001,5,29,5/29/2001,14:35:00,3,CO,8,14,0,0,0,0,0,38.77,-104.18,38.77,-104.18,0.2,50,1,1,1,El Paso,0,0,0,0
1322,2004,6,20,6/20/2004,13:12:00,3,CO,8,44,1,0,0,0,0,39.08,-104.73,39.07,-104.73,1,75,1,1,1,El Paso,0,0,0,0
1324,2004,6,20,6/20/2004,15:29:00,3,CO,8,45,0,0,0,0,0,38.53,-104.08,38.53,-104.08,0.5,50,1,1,1,El Paso,0,0,0,0
410,2004,8,9,8/9/2004,16:51:00,3,CO,8,58,0,0,0,0,0,39.05,-104.28,39.05,-104.28,0.5,50,1,1,1,El Paso,0,0,0,0
547,2004,9,30,9/30/2004,13:10:00,3,CO,8,71,0,0,0,0,0,39.03,-104.68,39.03,-104.68,1,100,1,1,1,El Paso,0,0,0,0
340,2005,8,21,8/21/2005,16:50:00,3,CO,8,33,0,0,0,0,0,38.97,-104.6,38.97,-104.6,0.1,50,1,1,1,El Paso,0,0,0,0
